start_station,next_station,walk_time
Parent8501047,Parent8588898,20.588059215352963
Parent8501047,Parent8592249,24.81787701097824
Parent8501047,Parent8592251,8.514068630310371
Parent8501047,Parent8592252,3.595268990745745
Parent8501047,Parent8592253,11.508743046553116
Parent8501047,Parent8592254,19.70263261305497
Parent8501047,Parent8592255,29.75644920085018
Parent8501047,Parent8592259,5.185583063960986
Parent8501047,Parent8592260,7.923197173291203
Parent8501047,Parent8592263,7.453394621174048
Parent8501047,Parent8592268,8.035726114980587
Parent8501047,Parent8592272,2.56750259331555
Parent8501047,Parent8592274,5.363147264275098
Parent8501047,Parent8592279,11.175292494602163
Parent8501047,Parent8595218,17.138066214241412
Parent8501047,Parent8595219,18.31477633075999
Parent8501047,Parent8595220,19.05661685510428
Parent8501047,Parent8596052,11.57159489100179
Parent8501048,Parent8501045,26.115049180887596
Parent8501048,Parent8501047,15.587637871316202
Parent8501048,Parent8511344,1.0500718959117898
Parent8501048,Parent8570090,18.185979530178283
Parent8501048,Parent8570091,14.4396213785409
Parent8501048,Parent8579230,12.400141367166983
Parent8501048,Parent8588871,15.925711404824748
Parent8501048,Parent8588872,25.96670156063064
Parent8501048,Parent8588874,27.34656980695417
Parent8501048,Parent8588898,9.372591210599758
Parent8501048,Parent8592239,27.02332607289882
Parent8501048,Parent8592240,23.72802178992308
Parent8501048,Parent8592241,28.97535171228129
Parent8501048,Parent8592242,24.173902946306086
Parent8501048,Parent8592249,9.279683001353343
Parent8501048,Parent8592251,7.837758639814535
Parent8501048,Parent8592252,12.530276434637134
Parent8501048,Parent8592253,4.687041996102468
Parent8501048,Parent8592254,9.396420847898082
Parent8501048,Parent8592255,14.18232373298226
Parent8501048,Parent8592259,13.020922976797904
Parent8501048,Parent8592260,23.33946774236799
Parent8501048,Parent8592263,22.916060723291775
Parent8501048,Parent8592268,23.04907066105357
Parent8501048,Parent8592272,16.152652607075435
Parent8501048,Parent8592274,20.702563880501902
Parent8501048,Parent8592279,9.114248546626536
Parent8501048,Parent8595213,29.076826558409277
Parent8501048,Parent8595218,1.7310665786601362
Parent8501048,Parent8595219,3.9995776066210786
Parent8501048,Parent8595220,3.571543381022567
Parent8501048,Parent8596052,18.254061758819947
Parent8501075,Parent8501120,19.60911830032235
Parent8501075,Parent8501181,26.401575601095747
Parent8501075,Parent8510574,29.258576231096768
Parent8501075,Parent8579253,24.657026606293407
Parent8501075,Parent8579254,24.76396563005048
Parent8501075,Parent8589523,28.256248099320384
Parent8501075,Parent8591818,26.05682034837768
Parent8501075,Parent8591979,19.658463385377843
Parent8501075,Parent8591981,27.049316251708905
Parent8501075,Parent8591983,25.275696598228226
Parent8501075,Parent8591985,13.559569562592147
Parent8501075,Parent8591986,5.382923189595172
Parent8501075,Parent8591988,28.73679195182157
Parent8501075,Parent8591989,16.02819772822827
Parent8501075,Parent8591990,29.013194774849527
Parent8501075,Parent8591991,26.35783816019546
Parent8501075,Parent8592004,26.808726392200835
Parent8501075,Parent8592005,18.920492671231326
Parent8501075,Parent8592009,28.448154347085275
Parent8501075,Parent8592012,29.638883572139438
Parent8501075,Parent8592020,18.424701971470682
Parent8501075,Parent8592024,12.65604296090028
Parent8501075,Parent8592026,11.818716605647676
Parent8501075,Parent8592027,16.32776532628823
Parent8501075,Parent8592028,11.587659762522465
Parent8501075,Parent8592029,13.919533124119445
Parent8501075,Parent8592038,24.94060499169057
Parent8501075,Parent8592039,11.051429572656653
Parent8501075,Parent8592040,18.23547249624622
Parent8501075,Parent8592043,25.716221236837548
Parent8501075,Parent8592044,27.66300205707439
Parent8501075,Parent8592046,21.837033324268777
Parent8501075,Parent8592050,21.01768813210634
Parent8501075,Parent8592051,24.458472373652413
Parent8501075,Parent8592052,16.486439509626496
Parent8501075,Parent8592061,8.095117370173236
Parent8501075,Parent8592062,16.387666199980742
Parent8501075,Parent8592064,24.566024476825454
Parent8501075,Parent8592072,21.404399513075766
Parent8501075,Parent8592074,27.669302027251458
Parent8501075,Parent8592075,24.443394750090985
Parent8501075,Parent8592077,14.802844800570165
Parent8501075,Parent8592079,16.41039121883819
Parent8501075,Parent8592083,29.830974686825957
Parent8501075,Parent8592084,11.537528058113544
Parent8501075,Parent8592086,4.143169572226072
Parent8501075,Parent8592090,11.711717188053798
Parent8501075,Parent8592097,25.723887356806124
Parent8501075,Parent8592098,28.497377758352975
Parent8501075,Parent8592110,22.010299058076647
Parent8501075,Parent8592121,23.877579883033345
Parent8501075,Parent8592122,27.68969728815831
Parent8501075,Parent8592123,24.95526747981333
Parent8501075,Parent8592133,27.765850604747037
Parent8501075,Parent8592134,24.553814330242403
Parent8501075,Parent8592170,21.987481806442133
Parent8501075,Parent8592172,24.83243517774824
Parent8501075,Parent8592186,17.330415675293846
Parent8501075,Parent8592193,19.62526209948577
Parent8501075,Parent8592197,17.35214455437324
Parent8501075,Parent8592198,25.56856531745308
Parent8501075,Parent8595933,7.156807534355378
Parent8501075,Parent8595936,15.126176821339707
Parent8501075,Parent8595938,28.46562614153619
Parent8501116,Parent8506417,25.121509422080184
Parent8501116,Parent8583891,20.349437522111057
Parent8501116,Parent8588853,27.018449247994056
Parent8501116,Parent8593779,15.649075955007445
Parent8501116,Parent8593780,7.395064061820615
Parent8501116,Parent8593781,9.95542234401044
Parent8501116,Parent8593782,1.6894370673768915
Parent8501116,Parent8594270,28.192914844544767
Parent8501117,Parent8501218,29.961222340470112
Parent8501117,Parent8505529,9.161578397350091
Parent8501117,Parent8506903,12.85939113173495
Parent8501117,Parent8506905,9.081791794202896
Parent8501117,Parent8506907,9.341804930858872
Parent8501117,Parent8581914,0.5564212980155453
Parent8501117,Parent8581916,16.684146059218996
Parent8501117,Parent8581917,7.903251711754208
Parent8501117,Parent8581918,4.060670223203351
Parent8501117,Parent8581920,13.569225420195346
Parent8501117,Parent8581921,11.988266434585427
Parent8501117,Parent8581922,13.159403252481624
Parent8501117,Parent8581924,13.763997823787275
Parent8501117,Parent8588845,28.621084630905568
Parent8501117,Parent8588846,27.56421286486233
Parent8501117,Parent8588875,24.942786790378634
Parent8501117,Parent8591930,13.429129106601746
Parent8501117,Parent8591931,14.025929483253122
Parent8501117,Parent8591935,18.660566630156406
Parent8501117,Parent8591936,22.624020553670096
Parent8501117,Parent8591939,22.514646104173654
Parent8501117,Parent8591948,27.246199944618766
Parent8501117,Parent8591953,25.738700102320653
Parent8501117,Parent8591955,24.76183697959164
Parent8501117,Parent8591957,27.599140942716907
Parent8501117,Parent8591958,25.089690533466108
Parent8501117,Parent8592243,21.507546412309683
Parent8501117,Parent8592244,19.424718028262475
Parent8501117,Parent8592248,26.282015600434285
Parent8501117,Parent8593815,26.36554443839068
Parent8501117,Parent8593816,26.530698494386886
Parent8501117,Parent8593817,22.67208111077644
Parent8501117,Parent8594177,16.55553286765593
Parent8501117,Parent8594178,19.985554745647438
Parent8501117,Parent8595148,29.292678180220623
Parent8501117,Parent8595213,28.314503205147886
Parent8501117,Parent8595214,4.742845031215184
Parent8501117,Parent8595215,9.50328033835306
Parent8501117,Parent8595216,1.1117438267374529
Parent8501117,Parent8595217,7.217206310421361
Parent8501117,Parent8595516,24.912153366566816
Parent8501117,Parent8595978,29.97413793644671
Parent8501117,Parent8595986,24.386294501479725
Parent8501118,Parent8501210,26.154912168108215
Parent8501118,Parent8501211,22.38891470120191
Parent8501118,Parent8501212,20.094426018012037
Parent8501118,Parent8501213,25.10077252351163
Parent8501118,Parent8501214,28.804818567847487
Parent8501118,Parent8501215,26.527564944256966
Parent8501118,Parent8501216,21.049526567118185
Parent8501118,Parent8501217,12.587716027548819
Parent8501118,Parent8501218,6.26206826790929
Parent8501118,Parent8507227,13.41190864547311
Parent8501118,Parent8510421,6.237044563584634
Parent8501118,Parent8510422,14.915014356973032
Parent8501118,Parent8510543,29.846247747012068
Parent8501118,Parent8510721,4.965863169700213
Parent8501118,Parent8530749,1.0835545701159692
Parent8501118,Parent8579233,28.57862289866539
Parent8501118,Parent8588838,0.959535489087575
Parent8501118,Parent8588839,3.904502741328892
Parent8501118,Parent8588840,10.80393690637502
Parent8501118,Parent8588841,16.295884481700533
Parent8501118,Parent8588842,22.41099153681961
Parent8501118,Parent8588843,27.854600150208594
Parent8501118,Parent8588873,19.165352827818346
Parent8501118,Parent8588983,0.8467538213346246
Parent8501118,Parent8591930,25.59975971062296
Parent8501118,Parent8591931,27.87333180779408
Parent8501118,Parent8591933,8.290223267061695
Parent8501118,Parent8591935,18.961931627841892
Parent8501118,Parent8591936,29.491393418841405
Parent8501118,Parent8591939,14.637214213424956
Parent8501118,Parent8591944,29.018967747692425
Parent8501118,Parent8591946,26.12694154992228
Parent8501118,Parent8591947,29.6677331788738
Parent8501118,Parent8591948,14.981812791316722
Parent8501118,Parent8591950,27.867188656554028
Parent8501118,Parent8591951,27.313554113898178
Parent8501118,Parent8591953,12.507722772538399
Parent8501118,Parent8591954,29.702054490247978
Parent8501118,Parent8591955,17.63774530516661
Parent8501118,Parent8591957,20.23881990853544
Parent8501118,Parent8591958,10.745677544836411
Parent8501118,Parent8591960,19.212333997262522
Parent8501118,Parent8591961,24.025036111166806
Parent8501118,Parent8592178,23.232186184021504
Parent8501118,Parent8592179,27.663115658469827
Parent8501118,Parent8592192,27.051091680140647
Parent8501118,Parent8592201,8.0021603103484
Parent8501118,Parent8592202,5.0974088309612515
Parent8501118,Parent8592203,17.143037536484346
Parent8501118,Parent8592204,16.615620012323895
Parent8501118,Parent8592205,12.014369653755448
Parent8501118,Parent8592206,18.381538002423405
Parent8501118,Parent8592207,22.338417423320625
Parent8501118,Parent8592208,20.332074329689565
Parent8501118,Parent8592209,9.688697592249978
Parent8501118,Parent8592210,18.52440002228326
Parent8501118,Parent8592211,23.653311641349568
Parent8501118,Parent8592212,16.71131345997459
Parent8501118,Parent8592213,9.089297572544012
Parent8501118,Parent8592214,7.07933495039109
Parent8501118,Parent8592215,27.900705879445752
Parent8501118,Parent8592217,25.779557835284447
Parent8501118,Parent8592218,11.959878747665048
Parent8501118,Parent8592219,22.220779725720803
Parent8501118,Parent8592220,10.066633153406253
Parent8501118,Parent8592221,11.667227815195027
Parent8501118,Parent8592222,17.99118045469332
Parent8501118,Parent8592223,16.921529557584527
Parent8501118,Parent8592248,28.450782850620605
Parent8501118,Parent8593815,10.543144905039885
Parent8501118,Parent8593816,17.14631243084633
Parent8501118,Parent8593817,25.945530687907546
Parent8501118,Parent8593866,5.762929638625299
Parent8501118,Parent8593867,16.03118084188117
Parent8501118,Parent8593868,9.463431290420536
Parent8501118,Parent8593869,2.999431347475503
Parent8501118,Parent8594986,16.563241703077555
Parent8501118,Parent8594987,18.121616185983807
Parent8501118,Parent8595148,22.389572342436686
Parent8501118,Parent8595215,29.541145392474224
Parent8501118,Parent8595516,19.971171964682732
Parent8501118,Parent8595521,23.463659737726918
Parent8501118,Parent8595534,13.250836389191484
Parent8501118,Parent8595602,18.078011288635107
Parent8501118,Parent8595937,27.80675325333351
Parent8501118,Parent8595986,24.15942579104654
Parent8501118,Parent8596053,29.19447290720458
Parent8501120,Parent8501075,19.60911830032235
Parent8501120,Parent8501160,11.28109221917451
Parent8501120,Parent8501181,6.831900449386724
Parent8501120,Parent8501207,19.748453409867427
Parent8501120,Parent8501208,25.8801152614729
Parent8501120,Parent8504176,15.714599716558745
Parent8501120,Parent8510574,22.241506184029976
Parent8501120,Parent8510575,16.077129835889654
Parent8501120,Parent8579237,15.26397940929639
Parent8501120,Parent8579253,5.051480665216579
Parent8501120,Parent8579254,6.629603926229354
Parent8501120,Parent8588431,22.2207893113367
Parent8501120,Parent8589523,11.27829439838993
Parent8501120,Parent8590442,11.004105555378844
Parent8501120,Parent8591818,6.524660830242833
Parent8501120,Parent8591978,24.383691053465753
Parent8501120,Parent8591979,9.247813349155756
Parent8501120,Parent8591980,20.936083663932035
Parent8501120,Parent8591981,18.825542089913164
Parent8501120,Parent8591982,16.93363107533204
Parent8501120,Parent8591983,18.57425936621904
Parent8501120,Parent8591984,19.91991182477818
Parent8501120,Parent8591985,9.884782040747488
Parent8501120,Parent8591986,14.271111941046254
Parent8501120,Parent8591988,9.152602654429687
Parent8501120,Parent8591989,16.087770974570585
Parent8501120,Parent8591990,15.374885674803696
Parent8501120,Parent8591991,10.535315484313777
Parent8501120,Parent8591992,26.2283613450992
Parent8501120,Parent8591998,29.401949108580144
Parent8501120,Parent8591999,24.72776851633233
Parent8501120,Parent8592001,13.846911527499708
Parent8501120,Parent8592003,24.856644842627116
Parent8501120,Parent8592004,9.824323715886662
Parent8501120,Parent8592005,11.90566792543822
Parent8501120,Parent8592009,17.834412559028276
Parent8501120,Parent8592010,12.355603104707486
Parent8501120,Parent8592011,11.869459387609869
Parent8501120,Parent8592012,23.564766562763168
Parent8501120,Parent8592017,21.457963234146046
Parent8501120,Parent8592020,5.088742301962586
Parent8501120,Parent8592021,23.189165626900333
Parent8501120,Parent8592022,23.030934319169788
Parent8501120,Parent8592024,8.002164160439712
Parent8501120,Parent8592026,7.9574390178486905
Parent8501120,Parent8592027,5.4194015681407715
Parent8501120,Parent8592028,8.049162560497786
Parent8501120,Parent8592029,18.652303965838925
Parent8501120,Parent8592032,26.572833871309342
Parent8501120,Parent8592033,21.819286451223032
Parent8501120,Parent8592034,19.41221341229013
Parent8501120,Parent8592035,18.015212007102722
Parent8501120,Parent8592036,18.51612817189129
Parent8501120,Parent8592038,14.745023715249333
Parent8501120,Parent8592039,10.612658974478073
Parent8501120,Parent8592040,4.244267731084379
Parent8501120,Parent8592041,14.635852750731996
Parent8501120,Parent8592042,26.96838636449905
Parent8501120,Parent8592043,20.145607640101474
Parent8501120,Parent8592044,21.208246718632655
Parent8501120,Parent8592045,22.54931325688499
Parent8501120,Parent8592046,11.789177207333477
Parent8501120,Parent8592050,1.4992077572916833
Parent8501120,Parent8592051,10.533570449637596
Parent8501120,Parent8592052,3.122785463507339
Parent8501120,Parent8592053,22.139729234013206
Parent8501120,Parent8592059,23.78843346831683
Parent8501120,Parent8592060,17.752886777680317
Parent8501120,Parent8592061,11.599133616964552
Parent8501120,Parent8592062,10.924774752641493
Parent8501120,Parent8592064,13.927003389915168
Parent8501120,Parent8592067,27.819287367878196
Parent8501120,Parent8592068,27.277714264447482
Parent8501120,Parent8592071,18.386608140160835
Parent8501120,Parent8592072,6.569358663992419
Parent8501120,Parent8592074,14.21969874893147
Parent8501120,Parent8592075,16.050291485075576
Parent8501120,Parent8592076,22.376534480293877
Parent8501120,Parent8592077,13.142451125118463
Parent8501120,Parent8592078,26.938850309686295
Parent8501120,Parent8592079,4.9402094073796246
Parent8501120,Parent8592080,23.749515123084493
Parent8501120,Parent8592082,27.81049081563889
Parent8501120,Parent8592083,20.773908970530005
Parent8501120,Parent8592084,13.879170464762009
Parent8501120,Parent8592085,23.76104730659245
Parent8501120,Parent8592086,15.799252226620894
Parent8501120,Parent8592090,15.619047187826498
Parent8501120,Parent8592091,19.571054870713485
Parent8501120,Parent8592096,12.024380165394577
Parent8501120,Parent8592097,13.197815279514964
Parent8501120,Parent8592098,9.243659242550098
Parent8501120,Parent8592102,24.859552531502125
Parent8501120,Parent8592104,22.264516704799224
Parent8501120,Parent8592105,29.117516465549453
Parent8501120,Parent8592106,25.356365891399257
Parent8501120,Parent8592109,19.38609238330264
Parent8501120,Parent8592110,15.170181985711599
Parent8501120,Parent8592111,26.53597048795458
Parent8501120,Parent8592115,29.400942255637055
Parent8501120,Parent8592116,28.626123236055207
Parent8501120,Parent8592119,21.643765617599932
Parent8501120,Parent8592120,15.035616805281332
Parent8501120,Parent8592121,20.58542802056647
Parent8501120,Parent8592122,11.28347777697108
Parent8501120,Parent8592123,18.02765434831755
Parent8501120,Parent8592125,13.178699308151506
Parent8501120,Parent8592126,29.6295175527174
Parent8501120,Parent8592129,23.832508006978262
Parent8501120,Parent8592132,27.44851766686033
Parent8501120,Parent8592133,9.891675734079529
Parent8501120,Parent8592134,7.711140454255801
Parent8501120,Parent8592135,16.033771145641136
Parent8501120,Parent8592136,27.250459541793884
Parent8501120,Parent8592138,19.113814649480847
Parent8501120,Parent8592170,26.43177024979311
Parent8501120,Parent8592172,25.09574688130159
Parent8501120,Parent8592186,17.546972321111756
Parent8501120,Parent8592190,29.355694387647535
Parent8501120,Parent8592193,20.681212748792948
Parent8501120,Parent8592197,22.932573494893195
Parent8501120,Parent8592198,29.33624266666494
Parent8501120,Parent8593837,26.430752649330728
Parent8501120,Parent8593838,27.27568612171098
Parent8501120,Parent8593844,26.91569315105595
Parent8501120,Parent8595933,16.357226019610053
Parent8501120,Parent8595936,23.365861949373784
Parent8501120,Parent8595938,25.710387491708683
Parent8501121,Parent8501319,9.520697121515875
Parent8501121,Parent8504000,6.485570867496788
Parent8501121,Parent8504010,22.002455010905795
Parent8501121,Parent8510574,14.779010473479545
Parent8501121,Parent8579237,27.638998886944208
Parent8501121,Parent8579255,26.78954394292267
Parent8501121,Parent8579256,20.23043056055499
Parent8501121,Parent8579257,26.19931029775249
Parent8501121,Parent8588431,23.07572910662429
Parent8501121,Parent8588432,20.996605226609162
Parent8501121,Parent8588434,18.06825045151993
Parent8501121,Parent8588436,28.065150533474007
Parent8501121,Parent8588439,8.084762588199872
Parent8501121,Parent8588440,7.386887904903614
Parent8501121,Parent8588441,9.898732184551196
Parent8501121,Parent8588442,6.937962273358393
Parent8501121,Parent8588445,1.248879035534751
Parent8501121,Parent8588446,2.9121112553409225
Parent8501121,Parent8588447,6.9807691265664955
Parent8501121,Parent8588448,11.614089445643618
Parent8501121,Parent8588449,14.759432598316666
Parent8501121,Parent8588450,16.13942468516684
Parent8501121,Parent8591976,21.808623696873063
Parent8501121,Parent8591978,25.66940072024124
Parent8501121,Parent8591979,27.08130951152693
Parent8501121,Parent8591981,18.080831031285342
Parent8501121,Parent8591991,28.96453426805361
Parent8501121,Parent8591999,12.489902875465015
Parent8501121,Parent8592009,20.373607015991304
Parent8501121,Parent8592012,13.21651314455041
Parent8501121,Parent8592023,19.179206935496943
Parent8501121,Parent8592029,24.123704991115627
Parent8501121,Parent8592038,22.161506487004644
Parent8501121,Parent8592042,25.28109110039846
Parent8501121,Parent8592043,16.180042953312196
Parent8501121,Parent8592045,16.180809940300826
Parent8501121,Parent8592051,27.138848060717777
Parent8501121,Parent8592062,26.572397438228446
Parent8501121,Parent8592074,24.91225505005674
Parent8501121,Parent8592077,25.84541644115301
Parent8501121,Parent8592083,17.282828321062038
Parent8501121,Parent8592084,28.049766729364723
Parent8501121,Parent8592123,18.357236135991567
Parent8501121,Parent8592129,16.598550535153034
Parent8501121,Parent8592136,28.366420111572
Parent8501121,Parent8592145,25.810447057555443
Parent8501121,Parent8592149,24.192452173004856
Parent8501121,Parent8592150,27.2410969822954
Parent8501121,Parent8592151,22.860089887167756
Parent8501121,Parent8592157,29.69608245087978
Parent8501121,Parent8592158,28.39291763494826
Parent8501121,Parent8592167,20.2926089591364
Parent8501121,Parent8592168,15.820744866782054
Parent8501121,Parent8592169,17.033412143536204
Parent8501121,Parent8592170,16.542717204984896
Parent8501121,Parent8592171,22.078062911348397
Parent8501121,Parent8592172,13.19453262891546
Parent8501121,Parent8592177,21.542250624970343
Parent8501121,Parent8592182,7.380629590240908
Parent8501121,Parent8592183,12.011308265777947
Parent8501121,Parent8592185,15.114967140575
Parent8501121,Parent8592186,21.527153635528535
Parent8501121,Parent8592188,3.1831830274344646
Parent8501121,Parent8592189,12.835928259076345
Parent8501121,Parent8592190,7.919527492858174
Parent8501121,Parent8592191,14.7072875324543
Parent8501121,Parent8592193,18.590495374832365
Parent8501121,Parent8592195,7.618772717455001
Parent8501121,Parent8592196,7.69552331062791
Parent8501121,Parent8592197,20.79850313041693
Parent8501121,Parent8592198,13.459432255755418
Parent8501121,Parent8592199,9.303609014545904
Parent8501121,Parent8593795,17.11423722107277
Parent8501121,Parent8593798,22.792366734129175
Parent8501121,Parent8593806,24.80644247747781
Parent8501121,Parent8593850,8.94523677214886
Parent8501121,Parent8595190,25.268189240238993
Parent8501121,Parent8595191,12.253483194475388
Parent8501121,Parent8595192,6.636533063930442
Parent8501121,Parent8595625,25.607313899275496
Parent8501121,Parent8595936,23.503103131736168
Parent8501122,Parent8501123,23.81725385032125
Parent8501122,Parent8501318,8.688367259084824
Parent8501122,Parent8504003,14.128495881140788
Parent8501122,Parent8504010,20.982530240838184
Parent8501122,Parent8509297,17.763288543207388
Parent8501122,Parent8579257,29.865148022858413
Parent8501122,Parent8579258,27.324216753059076
Parent8501122,Parent8579259,23.286545284902658
Parent8501122,Parent8579260,26.304138290602296
Parent8501122,Parent8582779,28.209179675510093
Parent8501122,Parent8588438,27.141691203494982
Parent8501122,Parent8588451,20.71783283861613
Parent8501122,Parent8588452,22.106145920169887
Parent8501122,Parent8588453,24.029128219209316
Parent8501122,Parent8588454,27.73528587040274
Parent8501122,Parent8591976,20.66791064730023
Parent8501122,Parent8592145,13.8400798204235
Parent8501122,Parent8592146,17.586489608266163
Parent8501122,Parent8592147,17.783133048724064
Parent8501122,Parent8592149,20.29931154655011
Parent8501122,Parent8592150,11.100941453797603
Parent8501122,Parent8592151,17.290947526243283
Parent8501122,Parent8592152,19.136117480548407
Parent8501122,Parent8592153,13.85402767560907
Parent8501122,Parent8592154,4.481023240646198
Parent8501122,Parent8592155,6.518519969557666
Parent8501122,Parent8592156,8.212542148949748
Parent8501122,Parent8592157,16.0744177603541
Parent8501122,Parent8592158,9.804398363371224
Parent8501122,Parent8592159,15.612021503243824
Parent8501122,Parent8592160,4.111563618797561
Parent8501122,Parent8592161,23.856098427834155
Parent8501122,Parent8592162,6.838420941871938
Parent8501122,Parent8592164,4.936644053374084
Parent8501122,Parent8592167,17.790264524603188
Parent8501122,Parent8592168,22.777154332402386
Parent8501122,Parent8592169,20.92353459700445
Parent8501122,Parent8592189,24.937395158973484
Parent8501122,Parent8592199,29.458006592440064
Parent8501122,Parent8593795,26.076961589415284
Parent8501122,Parent8593856,12.377645850721922
Parent8501122,Parent8593861,0.4343962328519132
Parent8501122,Parent8595191,27.16283489815927
Parent8501123,Parent8501122,23.81725385032125
Parent8501123,Parent8501124,25.48473319293514
Parent8501123,Parent8501318,28.620714941563143
Parent8501123,Parent8504003,25.62696703984341
Parent8501123,Parent8504011,17.76727328102444
Parent8501123,Parent8509297,29.127369497103935
Parent8501123,Parent8510004,21.820809502411098
Parent8501123,Parent8570559,25.235634576179663
Parent8501123,Parent8582778,25.297904610709192
Parent8501123,Parent8582779,17.892664945232596
Parent8501123,Parent8582781,9.831743342209535
Parent8501123,Parent8588451,27.748162778075656
Parent8501123,Parent8588452,22.825592123812992
Parent8501123,Parent8588453,17.13137361192763
Parent8501123,Parent8588454,14.900157960014306
Parent8501123,Parent8592153,29.717707501834393
Parent8501123,Parent8592154,28.175546444816387
Parent8501123,Parent8592155,17.65566889348097
Parent8501123,Parent8592156,28.882000660622708
Parent8501123,Parent8592160,22.477519117468912
Parent8501123,Parent8592162,25.240796299281072
Parent8501123,Parent8592164,27.880338619210423
Parent8501123,Parent8593856,26.75531324644191
Parent8501123,Parent8593861,24.170836331760704
Parent8501123,Parent8595728,11.589709360517231
Parent8501123,Parent8595729,15.435728747861825
Parent8501124,Parent8501123,25.48473319293514
Parent8501124,Parent8501125,20.782403355066887
Parent8501124,Parent8501297,12.719000155251985
Parent8501124,Parent8501317,5.452819592248722
Parent8501124,Parent8504011,14.912669150787474
Parent8501124,Parent8510004,4.116891242726142
Parent8501124,Parent8570559,0.2904155676650721
Parent8501124,Parent8570560,20.215537600638473
Parent8501124,Parent8570561,22.91435857984837
Parent8501124,Parent8582781,16.69627686095852
Parent8501124,Parent8588454,27.784086650007964
Parent8501124,Parent8595728,21.209105521086805
Parent8501124,Parent8595729,15.349924302437257
Parent8501124,Parent8595731,11.768265616015283
Parent8501125,Parent8501124,20.782403355066887
Parent8501125,Parent8501297,12.794614782118753
Parent8501125,Parent8501317,15.905205827500028
Parent8501125,Parent8504011,28.869757107326386
Parent8501125,Parent8510004,23.379370469891423
Parent8501125,Parent8570559,21.07280628234138
Parent8501125,Parent8570560,5.175232065512764
Parent8501125,Parent8570561,4.45094046920533
Parent8501125,Parent8595731,14.521633097634268
Parent8501160,Parent8501120,11.28109221917451
Parent8501160,Parent8501162,26.743332801667435
Parent8501160,Parent8501181,6.373990101406816
Parent8501160,Parent8501207,14.581193670115425
Parent8501160,Parent8501208,20.037353234755525
Parent8501160,Parent8501209,27.08938019305713
Parent8501160,Parent8504176,10.389383586158596
Parent8501160,Parent8510543,29.39543740996085
Parent8501160,Parent8510574,28.810993203588772
Parent8501160,Parent8510575,13.830161971930373
Parent8501160,Parent8510905,28.9450557022829
Parent8501160,Parent8511406,27.200902465161015
Parent8501160,Parent8518452,27.584483580266856
Parent8501160,Parent8579237,17.14433555269247
Parent8501160,Parent8579238,28.13809783310404
Parent8501160,Parent8579253,7.058680046381432
Parent8501160,Parent8579254,10.697377338307067
Parent8501160,Parent8587357,27.664288085353167
Parent8501160,Parent8588431,24.224337765311333
Parent8501160,Parent8589523,13.3521133509852
Parent8501160,Parent8590442,6.870032376317684
Parent8501160,Parent8591818,6.825021892581608
Parent8501160,Parent8591978,24.780609747610313
Parent8501160,Parent8591979,18.339329356024653
Parent8501160,Parent8591980,10.422448176753068
Parent8501160,Parent8591981,25.521444966777818
Parent8501160,Parent8591982,12.212547815723228
Parent8501160,Parent8591983,18.91881732191388
Parent8501160,Parent8591984,8.639798921966651
Parent8501160,Parent8591985,18.09409015524799
Parent8501160,Parent8591986,24.937648731801957
Parent8501160,Parent8591987,20.418777994516624
Parent8501160,Parent8591988,3.8056978873230984
