start_station,next_station,walk_time
Parent8014558,Parent8063365,16.289292775052925
Parent8014583,Parent8099982,26.672412083002783
Parent8014584,Parent8014586,25.647667466996122
Parent8014584,Parent8080251,13.756069932836127
Parent8014586,Parent8014584,25.647667466996122
Parent8014586,Parent8506128,16.83928271241615
Parent8014586,Parent8506131,13.897876179061855
Parent8014601,Parent8038379,19.354296753933575
Parent8021703,Parent8014447,15.86564668943125
Parent8021703,Parent8014448,14.409584521348679
Parent8029012,Parent8029429,14.815521036370981
Parent8029012,Parent8062343,19.808538580945548
Parent8029103,Parent8029227,26.96762269092869
Parent8029126,Parent8068634,27.183797652668076
Parent8029159,Parent8029163,25.283252678195097
Parent8029162,Parent8029163,10.599002156099994
Parent8029162,Parent8064618,25.552234221962586
Parent8029163,Parent8029159,25.283252678195097
Parent8029163,Parent8029162,10.599002156099994
Parent8029165,Parent8029166,19.006585347591145
Parent8029165,Parent8064618,28.362006192158365
Parent8029166,Parent8029165,19.006585347591145
Parent8029166,Parent8084736,27.596614228316888
Parent8029184,Parent8029249,27.584454452886174
Parent8029227,Parent8029103,26.96762269092869
Parent8029228,Parent8029230,24.54246860846977
Parent8029230,Parent8029228,24.54246860846977
Parent8029232,Parent8029233,17.232653251594044
Parent8029233,Parent8029232,17.232653251594044
Parent8029234,Parent8029235,22.009762968490566
Parent8029235,Parent8029234,22.009762968490566
Parent8029249,Parent8029184,27.584454452886174
Parent8029261,Parent8029262,18.29870702542275
Parent8029262,Parent8029261,18.29870702542275
Parent8029299,Parent8051247,13.24452444583468
Parent8029338,Parent8029339,23.022514131634747
Parent8029339,Parent8029338,23.022514131634747
Parent8029383,Parent8042800,16.554709530969898
Parent8029383,Parent8042801,18.920752054645728
Parent8029429,Parent8029012,14.815521036370981
Parent8029436,Parent8071996,12.382781041521834
Parent8029436,Parent8072025,14.246682186978875
Parent8029441,Parent8088502,12.423935852272189
Parent8029699,Parent8029700,26.68880059196871
Parent8029700,Parent8029699,26.68880059196871
Parent8029702,Parent8035252,17.84110994363767
Parent8035252,Parent8029702,17.84110994363767
Parent8038379,Parent8014601,19.354296753933575
Parent8042800,Parent8029383,16.554709530969898
Parent8042800,Parent8042801,14.975464749922317
Parent8042801,Parent8029383,18.920752054645728
Parent8042801,Parent8042800,14.975464749922317
Parent8042801,Parent8042802,17.070214699124094
Parent8042801,Parent8042803,29.55602093395532
Parent8042802,Parent8042801,17.070214699124094
Parent8042802,Parent8042803,13.551886516003881
Parent8042803,Parent8042801,29.55602093395532
Parent8042803,Parent8042802,13.551886516003881
Parent8042804,Parent8042805,11.863880397675869
Parent8042805,Parent8042804,11.863880397675869
Parent8042805,Parent8042806,26.731466365288348
Parent8042806,Parent8042805,26.731466365288348
Parent8042806,Parent8042807,22.598727111412988
Parent8042806,Parent8042808,29.389121803341133
Parent8042807,Parent8042806,22.598727111412988
Parent8042807,Parent8042808,8.032034279314793
Parent8042807,Parent8042809,22.206632974073557
Parent8042808,Parent8042806,29.389121803341133
Parent8042808,Parent8042807,8.032034279314793
Parent8042808,Parent8042809,14.291143300855364
Parent8042809,Parent8042807,22.206632974073557
Parent8042809,Parent8042808,14.291143300855364
Parent8049101,Parent8088503,9.08968067167908
Parent8051202,Parent8051203,29.875383179222343
Parent8051202,Parent8051228,25.89021892651353
Parent8051202,Parent8088504,9.044179614989641
Parent8051203,Parent8051202,29.875383179222343
Parent8051203,Parent8088504,21.77574615007351
Parent8051228,Parent8051202,25.89021892651353
Parent8051228,Parent8051247,20.583168400518773
Parent8051247,Parent8029299,13.24452444583468
Parent8051247,Parent8051228,20.583168400518773
Parent8060978,Parent8014428,12.479301812555075
Parent8060978,Parent8014429,21.112430563047475
Parent8060978,Parent8060979,11.525110339311823
Parent8060979,Parent8014428,21.998486730924338
Parent8060979,Parent8014429,9.733059498071984
Parent8060979,Parent8060978,11.525110339311823
Parent8062343,Parent8029012,19.808538580945548
Parent8063365,Parent8014558,16.289292775052925
Parent8064618,Parent8029162,25.552234221962586
Parent8064618,Parent8029165,28.362006192158365
Parent8068634,Parent8029126,27.183797652668076
Parent8069220,Parent8014429,25.917994344923986
Parent8069220,Parent8014439,24.54932789928757
Parent8069220,Parent8014440,7.520512243103427
Parent8069220,Parent8014441,29.57933430856792
Parent8069220,Parent8069221,18.022923914909697
Parent8069221,Parent8014440,10.827717069271277
Parent8069221,Parent8014441,11.563815734362615
Parent8069221,Parent8069220,18.022923914909697
Parent8069228,Parent8069229,22.132046572808544
Parent8069229,Parent8069228,22.132046572808544
Parent8071993,Parent8014526,11.85669548185872
Parent8071993,Parent8080297,28.299183999143793
Parent8071996,Parent8029436,12.382781041521834
Parent8071996,Parent8072025,23.966806125773694
Parent8072023,Parent8080297,8.662000992826119
Parent8072025,Parent8029436,14.246682186978875
Parent8072025,Parent8071996,23.966806125773694
Parent8072031,Parent8014534,18.125579843883926
Parent8080251,Parent8014584,13.756069932836127
Parent8080251,Parent8099982,19.340513618789817
Parent8080295,Parent8014529,13.471707309515477
Parent8080295,Parent8080296,23.41977396367567
Parent8080296,Parent8080295,23.41977396367567
Parent8080297,Parent8071993,28.299183999143793
Parent8080297,Parent8072023,8.662000992826119
Parent8083840,Parent8014446,23.81132864812284
Parent8083840,Parent8014447,23.963599277080856
Parent8083846,Parent8014441,19.033638644568562
Parent8083846,Parent8014443,17.48338225805436
Parent8084736,Parent8029166,27.596614228316888
Parent8085022,Parent8014479,17.028076221043094
Parent8088502,Parent8029441,12.423935852272189
Parent8088503,Parent8049101,9.08968067167908
Parent8088504,Parent8051202,9.044179614989641
Parent8088504,Parent8051203,21.77574615007351
Parent8099982,Parent8014583,26.672412083002783
Parent8099982,Parent8080251,19.340513618789817
Parent8101233,Parent8101234,20.90941932098329
Parent8101234,Parent8101233,20.90941932098329
Parent8101236,Parent8101238,28.37124755667355
Parent8101236,Parent8101239,25.541855434553774
Parent8101237,Parent8101243,25.653175733656393
Parent8101238,Parent8101236,28.37124755667355
Parent8101238,Parent8101239,20.114026308892484
Parent8101239,Parent8101236,25.541855434553774
Parent8101239,Parent8101238,20.114026308892484
Parent8101243,Parent8101237,25.653175733656393
Parent8102335,Parent8102336,26.673067764375784
Parent8102335,Parent8105481,21.555815878209604
Parent8102336,Parent8102335,26.673067764375784
Parent8102336,Parent8102338,11.08688525078103
Parent8102338,Parent8102336,11.08688525078103
Parent8105481,Parent8102335,21.555815878209604
Parent8301031,Parent8325631,23.60514794931513
Parent8301116,Parent8301117,23.956207934702068
Parent8301117,Parent8301116,23.956207934702068
Parent8301142,Parent8301143,28.3818095814748
Parent8301143,Parent8301142,28.3818095814748
Parent8301320,Parent8301321,28.319901856299232
Parent8301321,Parent8301320,28.319901856299232
Parent8301645,Parent8301700,21.040088038713343
Parent8301700,Parent8301645,21.040088038713343
Parent8325631,Parent8301031,23.60514794931513
Parent8500010,Parent8500136,28.080054308469848
Parent8500021,Parent8517131,25.271085216754486
Parent8500025,Parent8500026,29.04635965081514
Parent8500026,Parent8500025,29.04635965081514
Parent8500027,Parent8500031,29.468604909571937
Parent8500031,Parent8500027,29.468604909571937
Parent8500031,Parent8500032,23.48259016460776
Parent8500032,Parent8500031,23.48259016460776
Parent8500032,Parent8500033,22.7761877732916
Parent8500033,Parent8500032,22.7761877732916
Parent8500033,Parent8500034,27.50480572363454
Parent8500034,Parent8500033,27.50480572363454
Parent8500034,Parent8500035,29.686953569545235
Parent8500035,Parent8500034,29.686953569545235
Parent8500037,Parent8500218,23.859271317750025
Parent8500038,Parent8500136,14.153101688218413
Parent8500102,Parent8500135,24.75250108757089
Parent8500115,Parent8500116,24.062100202030145
Parent8500116,Parent8500115,24.062100202030145
Parent8500116,Parent8500117,23.85715860515696
Parent8500117,Parent8500116,23.85715860515696
Parent8500127,Parent8500141,26.970428084653644
Parent8500128,Parent8500144,26.867938867806693
Parent8500128,Parent8718444,23.106354040907256
Parent8500135,Parent8500102,24.75250108757089
Parent8500136,Parent8500010,28.080054308469848
Parent8500136,Parent8500038,14.153101688218413
Parent8500141,Parent8500127,26.970428084653644
Parent8500144,Parent8500128,26.867938867806693
Parent8500159,Parent8500202,10.880719489938233
Parent8500162,Parent8500164,23.283634452606087
Parent8500162,Parent8500170,9.6102458391305
Parent8500164,Parent8500162,23.283634452606087
Parent8500164,Parent8500170,13.675479086485762
Parent8500164,Parent8500171,10.50594259727551
Parent8500167,Parent8500172,28.958980905165387
Parent8500167,Parent8500173,5.235922281699548
Parent8500169,Parent8500190,20.550363266964634
Parent8500169,Parent8500191,20.162112825736852
Parent8500170,Parent8500162,9.6102458391305
Parent8500170,Parent8500164,13.675479086485762
Parent8500170,Parent8500171,24.176204776071
Parent8500171,Parent8500164,10.50594259727551
Parent8500171,Parent8500170,24.176204776071
Parent8500172,Parent8500167,28.958980905165387
Parent8500172,Parent8500173,27.865444185378298
Parent8500173,Parent8500167,5.235922281699548
Parent8500173,Parent8500172,27.865444185378298
Parent8500175,Parent8500176,26.091547490011074
Parent8500176,Parent8500175,26.091547490011074
Parent8500177,Parent8500180,28.25960212845246
Parent8500178,Parent8500181,17.694727502977802
Parent8500180,Parent8500177,28.25960212845246
Parent8500180,Parent8500181,14.352375779985108
Parent8500181,Parent8500178,17.694727502977802
Parent8500181,Parent8500180,14.352375779985108
Parent8500184,Parent8504314,15.041641575172607
Parent8500184,Parent8504381,7.135998874114643
Parent8500184,Parent8504382,28.402379111707738
Parent8500190,Parent8500169,20.550363266964634
Parent8500191,Parent8500169,20.162112825736852
Parent8500191,Parent8500192,26.724574185975914
Parent8500192,Parent8500191,26.724574185975914
Parent8500202,Parent8500159,10.880719489938233
Parent8500205,Parent8500206,27.65579033702572
Parent8500205,Parent8500261,16.345500105447094
Parent8500205,Parent8518963,15.455423812186632
Parent8500206,Parent8500205,27.65579033702572
Parent8500206,Parent8500207,12.906843851954708
Parent8500206,Parent8500261,27.946780590997793
Parent8500206,Parent8500272,17.860255267611898
Parent8500206,Parent8500273,25.617523789911846
Parent8500206,Parent8500280,12.548340710350397
Parent8500206,Parent8518963,12.49796524522316
Parent8500207,Parent8500206,12.906843851954708
Parent8500207,Parent8500272,13.86286579694435
Parent8500207,Parent8500273,21.452222864081822
Parent8500207,Parent8500280,9.709810658640096
Parent8500207,Parent8518963,25.399942742491042
Parent8500208,Parent8500275,26.856985464047842
Parent8500208,Parent8500283,26.219059185709504
Parent8500211,Parent8500212,29.79030111215646
Parent8500211,Parent8500289,21.803677314357902
Parent8500211,Parent8508157,27.014032540475057
Parent8500211,Parent8508158,13.939133539289351
Parent8500211,Parent8508159,7.653191925118319
Parent8500211,Parent8518690,16.687486861223547
Parent8500212,Parent8500211,29.79030111215646
Parent8500212,Parent8518690,13.103613594230005
Parent8500217,Parent8500218,12.627235043989678
Parent8500218,Parent8500037,23.859271317750025
Parent8500218,Parent8500217,12.627235043989678
Parent8500261,Parent8500205,16.345500105447094
Parent8500261,Parent8500206,27.946780590997793
Parent8500261,Parent8518963,17.420340904837463
Parent8500262,Parent8500263,21.454945347599264
Parent8500263,Parent8500262,21.454945347599264
Parent8500263,Parent8500264,23.009821827870077
Parent8500264,Parent8500263,23.009821827870077
Parent8500272,Parent8500206,17.860255267611898
Parent8500272,Parent8500207,13.86286579694435
Parent8500272,Parent8500273,8.101892007148011
Parent8500272,Parent8500274,18.34259102481842
Parent8500272,Parent8500280,5.513662551593858
Parent8500272,Parent8518963,27.794802587155676
Parent8500273,Parent8500206,25.617523789911846
Parent8500273,Parent8500207,21.452222864081822
Parent8500273,Parent8500272,8.101892007148011
Parent8500273,Parent8500274,10.250791226253163
Parent8500273,Parent8500275,27.994322147245857
Parent8500273,Parent8500280,13.589525311855093
Parent8500274,Parent8500272,18.34259102481842
Parent8500274,Parent8500273,10.250791226253163
Parent8500274,Parent8500275,17.744907293504298
Parent8500274,Parent8500280,23.839588553053712
Parent8500274,Parent8500283,25.777160980855953
Parent8500275,Parent8500208,26.856985464047842
Parent8500275,Parent8500273,27.994322147245857
Parent8500275,Parent8500274,17.744907293504298
Parent8500275,Parent8500283,8.201723696308076
Parent8500280,Parent8500206,12.548340710350397
Parent8500280,Parent8500207,9.709810658640096
Parent8500280,Parent8500272,5.513662551593858
Parent8500280,Parent8500273,13.589525311855093
Parent8500280,Parent8500274,23.839588553053712
Parent8500280,Parent8518963,23.337341256713895
Parent8500283,Parent8500208,26.219059185709504
Parent8500283,Parent8500274,25.777160980855953
Parent8500283,Parent8500275,8.201723696308076
Parent8500285,Parent8500286,22.9567132069848
Parent8500286,Parent8500285,22.9567132069848
Parent8500287,Parent8500288,20.426918195135116
Parent8500288,Parent8500287,20.426918195135116
Parent8500288,Parent8500289,20.765668003204993
Parent8500289,Parent8500211,21.803677314357902
Parent8500289,Parent8500288,20.765668003204993
Parent8500289,Parent8508158,25.448875767101885
Parent8500289,Parent8508159,19.36555499234059
Parent8500292,Parent8500293,9.342314335294748
Parent8500292,Parent8500294,14.924614674501818
Parent8500293,Parent8500292,9.342314335294748
Parent8500293,Parent8500294,10.764704840663045
Parent8500294,Parent8500292,14.924614674501818
Parent8500294,Parent8500293,10.764704840663045
Parent8500300,Parent8014460,25.380058154184795
Parent8500300,Parent8517131,20.805854467113836
Parent8500301,Parent8014462,13.094211329351733
Parent8500301,Parent8500313,28.670086765244157
Parent8500313,Parent8014462,25.943602159466455
Parent8500313,Parent8500301,28.670086765244157
Parent8500320,Parent8014466,23.76419933265299
Parent8500322,Parent8014468,6.9373305694800935
Parent8500322,Parent8014469,17.594421219351617
Parent8500329,Parent8503411,21.13224363042686
Parent8501000,Parent8501006,12.772657595388642
Parent8501000,Parent8515778,22.91124212776332
Parent8501001,Parent8501002,26.45504141723669
Parent8501002,Parent8501001,26.45504141723669
Parent8501006,Parent8501000,12.772657595388642
Parent8501006,Parent8501007,19.843052196038194
Parent8501006,Parent8515778,10.188683603808526
Parent8501007,Parent8501006,19.843052196038194
Parent8501007,Parent8501026,28.752979114932113
Parent8501007,Parent8515778,9.875611127121578
Parent8501008,Parent8516283,20.530218113360668
Parent8501011,Parent8501012,28.147883955854923
Parent8501011,Parent8501020,15.009258895696727
Parent8501011,Parent8501021,13.68121288415165
Parent8501012,Parent8501011,28.147883955854923
Parent8501012,Parent8501021,14.470417617545024
Parent8501012,Parent8501022,27.106679054475812
Parent8501013,Parent8501014,20.257421036343903
Parent8501013,Parent8501022,12.307836757827388
Parent8501014,Parent8501013,20.257421036343903
Parent8501014,Parent8501015,21.796524731797838
Parent8501015,Parent8501014,21.796524731797838
Parent8501015,Parent8501023,18.017068670618666
Parent8501020,Parent8501011,15.009258895696727
Parent8501020,Parent8501021,27.44197228990956
Parent8501021,Parent8501011,13.68121288415165
Parent8501021,Parent8501012,14.470417617545024
Parent8501021,Parent8501020,27.44197228990956
Parent8501022,Parent8501012,27.106679054475812
Parent8501022,Parent8501013,12.307836757827388
Parent8501023,Parent8501015,18.017068670618666
Parent8501026,Parent8501007,28.752979114932113
Parent8501030,Parent8501059,13.803970342287219
Parent8501037,Parent8501047,20.06488198705702
Parent8501037,Parent8501054,13.315021248139331
Parent8501037,Parent8501081,26.306522804582144
Parent8501037,Parent8501090,16.004037572042282
Parent8501045,Parent8501048,26.115049180887596
Parent8501047,Parent8501037,20.06488198705702
Parent8501047,Parent8501048,15.587637871316202
Parent8501048,Parent8501045,26.115049180887596
Parent8501048,Parent8501047,15.587637871316202
Parent8501053,Parent8501059,18.765287401222405
Parent8501053,Parent8501068,27.65311917753514
Parent8501053,Parent8501069,7.974161249141497
Parent8501053,Parent8510670,16.073950838466914
Parent8501054,Parent8501037,13.315021248139331
Parent8501054,Parent8501081,21.140514132839794
Parent8501054,Parent8501090,6.855898842757434
Parent8501055,Parent8501061,18.67865268423105
Parent8501055,Parent8519077,24.588732947630316
Parent8501056,Parent8501058,18.161448664091814
Parent8501056,Parent8501065,28.57648229899993
Parent8501056,Parent8501066,10.717285308385625
Parent8501056,Parent8501067,16.089848353346785
Parent8501057,Parent8501062,26.68134136551796
Parent8501058,Parent8501056,18.161448664091814
Parent8501058,Parent8501063,21.324375481257317
Parent8501058,Parent8501064,24.559072579849868
Parent8501058,Parent8501065,13.339120067018747
Parent8501058,Parent8501066,17.03333792834015
Parent8501059,Parent8501030,13.803970342287219
Parent8501059,Parent8501053,18.765287401222405
Parent8501059,Parent8501069,26.705746102802497
Parent8501061,Parent8501055,18.67865268423105
Parent8501062,Parent8501057,26.68134136551796
Parent8501062,Parent8519077,15.34716498233786
Parent8501063,Parent8501058,21.324375481257317
Parent8501063,Parent8501064,12.691612432544582
Parent8501063,Parent8501065,8.453744551600256
Parent8501064,Parent8501058,24.559072579849868
Parent8501064,Parent8501063,12.691612432544582
Parent8501064,Parent8501065,13.121978138921436
Parent8501065,Parent8501056,28.57648229899993
Parent8501065,Parent8501058,13.339120067018747
Parent8501065,Parent8501063,8.453744551600256
Parent8501065,Parent8501064,13.121978138921436
Parent8501066,Parent8501056,10.717285308385625
Parent8501066,Parent8501058,17.03333792834015
Parent8501066,Parent8501067,16.383347812171333
Parent8501067,Parent8501056,16.089848353346785
Parent8501067,Parent8501066,16.383347812171333
Parent8501067,Parent8501068,25.263118761962
Parent8501068,Parent8501053,27.65311917753514
Parent8501068,Parent8501067,25.263118761962
Parent8501068,Parent8501069,20.769545722866198
Parent8501068,Parent8510670,12.179107813349184
Parent8501069,Parent8501053,7.974161249141497
Parent8501069,Parent8501059,26.705746102802497
Parent8501069,Parent8501068,20.769545722866198
Parent8501069,Parent8510670,8.66114303160295
Parent8501080,Parent8501081,22.093239566816795
Parent8501080,Parent8501091,12.969750798365284
Parent8501080,Parent8501092,18.541064392163292
Parent8501081,Parent8501037,26.306522804582144
Parent8501081,Parent8501054,21.140514132839794
Parent8501081,Parent8501080,22.093239566816795
Parent8501081,Parent8501090,14.299675643794869
Parent8501081,Parent8501091,14.694899878092048
Parent8501082,Parent8501083,9.735172276315437
Parent8501082,Parent8501092,20.78460532820283
Parent8501082,Parent8501093,25.30682911054238
Parent8501082,Parent8501094,28.890518273663734
Parent8501083,Parent8501082,9.735172276315437
Parent8501083,Parent8501092,28.947050514778066
Parent8501083,Parent8501094,19.381770157379552
Parent8501084,Parent8501094,16.9229885103097
Parent8501084,Parent8501097,29.781344024280965
Parent8501085,Parent8501095,18.647275244078358
Parent8501087,Parent8501088,22.132589473800465
Parent8501087,Parent8501097,13.53681089887713
Parent8501088,Parent8501087,22.132589473800465
Parent8501088,Parent8501098,25.039453282787605
Parent8501089,Parent8501098,25.87094449138395
Parent8501089,Parent8501099,15.224165235919372
Parent8501090,Parent8501037,16.004037572042282
Parent8501090,Parent8501054,6.855898842757434
Parent8501090,Parent8501081,14.299675643794869
Parent8501090,Parent8501091,26.85237198175453
Parent8501091,Parent8501080,12.969750798365284
Parent8501091,Parent8501081,14.694899878092048
Parent8501091,Parent8501090,26.85237198175453
Parent8501092,Parent8501080,18.541064392163292
Parent8501092,Parent8501082,20.78460532820283
Parent8501092,Parent8501083,28.947050514778066
Parent8501092,Parent8501093,24.84311180697647
Parent8501093,Parent8501082,25.30682911054238
Parent8501093,Parent8501092,24.84311180697647
Parent8501094,Parent8501082,28.890518273663734
Parent8501094,Parent8501083,19.381770157379552
Parent8501094,Parent8501084,16.9229885103097
Parent8501095,Parent8501085,18.647275244078358
Parent8501097,Parent8501084,29.781344024280965
Parent8501097,Parent8501087,13.53681089887713
Parent8501098,Parent8501088,25.039453282787605
Parent8501098,Parent8501089,25.87094449138395
Parent8501099,Parent8501089,15.224165235919372
Parent8501100,Parent8501151,11.43896469554899
Parent8501100,Parent8501152,27.389391179752693
Parent8501120,Parent8501160,11.28109221917451
Parent8501120,Parent8501181,6.831900449386724
Parent8501121,Parent8504000,6.485570867496788
Parent8501121,Parent8504010,22.002455010905795
Parent8501122,Parent8501123,23.81725385032125
Parent8501122,Parent8504003,14.128495881140788
Parent8501122,Parent8504010,20.982530240838184
Parent8501123,Parent8501122,23.81725385032125
Parent8501123,Parent8501124,25.48473319293514
Parent8501123,Parent8504003,25.62696703984341
Parent8501123,Parent8504011,17.76727328102444
Parent8501124,Parent8501123,25.48473319293514
Parent8501124,Parent8501125,20.782403355066887
Parent8501124,Parent8504011,14.912669150787474
Parent8501125,Parent8501124,20.782403355066887
Parent8501125,Parent8504011,28.869757107326386
Parent8501125,Parent8504012,24.808374907093544
Parent8501126,Parent8501127,14.573311683656103
Parent8501126,Parent8504013,13.385422527739548
Parent8501127,Parent8501126,14.573311683656103
Parent8501127,Parent8504013,25.555440213039684
Parent8501151,Parent8501100,11.43896469554899
Parent8501151,Parent8501152,15.954994185942956
Parent8501152,Parent8501100,27.389391179752693
Parent8501152,Parent8501151,15.954994185942956
Parent8501154,Parent8501155,17.095699922038996
Parent8501155,Parent8501154,17.095699922038996
Parent8501155,Parent8501156,21.156152990489417
Parent8501156,Parent8501155,21.156152990489417
Parent8501156,Parent8501157,16.81101889582433
Parent8501157,Parent8501156,16.81101889582433
Parent8501157,Parent8530783,15.000262843442915
Parent8501159,Parent8530783,25.047144769941397
Parent8501160,Parent8501120,11.28109221917451
Parent8501160,Parent8501162,26.743332801667435
Parent8501160,Parent8501181,6.373990101406816
Parent8501160,Parent8518452,27.584483580266856
Parent8501162,Parent8501160,26.743332801667435
Parent8501162,Parent8501163,8.679718334419999
Parent8501162,Parent8501164,17.361980484959616
Parent8501162,Parent8501165,24.57986273320313
Parent8501162,Parent8518452,15.756486009676047
Parent8501163,Parent8501162,8.679718334419999
Parent8501163,Parent8501164,8.682264757323056
Parent8501163,Parent8501165,15.928996694176716
Parent8501163,Parent8518452,22.304812336335747
Parent8501164,Parent8501162,17.361980484959616
Parent8501164,Parent8501163,8.682264757323056
Parent8501164,Parent8501165,7.341950357157494
Parent8501164,Parent8501166,29.904831363620858
Parent8501164,Parent8518452,29.95538782267439
Parent8501165,Parent8501162,24.57986273320313
Parent8501165,Parent8501163,15.928996694176716
Parent8501165,Parent8501164,7.341950357157494
Parent8501165,Parent8501166,23.618204594776515
Parent8501166,Parent8501164,29.904831363620858
Parent8501166,Parent8501165,23.618204594776515
Parent8501166,Parent8501168,14.252182993765224
Parent8501166,Parent8501170,27.165746552762247
Parent8501168,Parent8501166,14.252182993765224
Parent8501168,Parent8501169,22.39236294239656
Parent8501168,Parent8501170,12.928703406102558
Parent8501169,Parent8501168,22.39236294239656
Parent8501169,Parent8501170,9.464076981297577
Parent8501169,Parent8587727,13.294882917848753
Parent8501170,Parent8501166,27.165746552762247
Parent8501170,Parent8501168,12.928703406102558
Parent8501170,Parent8501169,9.464076981297577
Parent8501170,Parent8587727,22.712007225898265
Parent8501171,Parent8501172,18.73354045109578
Parent8501171,Parent8587727,19.04595997490888
Parent8501172,Parent8501171,18.73354045109578
Parent8501173,Parent8501174,7.49215000914572
Parent8501173,Parent8501178,12.699626782523758
Parent8501174,Parent8501173,7.49215000914572
Parent8501174,Parent8501178,5.978805651044893
Parent8501178,Parent8501173,12.699626782523758
Parent8501178,Parent8501174,5.978805651044893
Parent8501179,Parent8501199,25.757772027543265
Parent8501179,Parent8501400,26.851662249579274
Parent8501179,Parent8501468,10.096809911927892
Parent8501179,Parent8501470,19.758194300298523
Parent8501179,Parent8501480,20.760999420612333
Parent8501179,Parent8501484,13.14209221850879
Parent8501179,Parent8501485,5.511099384716453
Parent8501179,Parent8501554,19.19364800138501
Parent8501179,Parent8517484,7.6116411901821435
Parent8501181,Parent8501120,6.831900449386724
Parent8501181,Parent8501160,6.373990101406816
Parent8501191,Parent8501194,14.197504358662341
Parent8501191,Parent8530262,6.685597686057841
Parent8501194,Parent8501191,14.197504358662341
Parent8501194,Parent8530262,10.811943824404171
Parent8501198,Parent8501394,14.458075746778825
Parent8501198,Parent8501395,13.122629853723089
Parent8501199,Parent8501179,25.757772027543265
Parent8501199,Parent8501471,26.8111230432494
Parent8501199,Parent8501480,6.6362166359884736
Parent8501199,Parent8501481,14.261211854139914
Parent8501199,Parent8501482,23.279934670765144
Parent8501199,Parent8501483,24.41111753955104
Parent8501199,Parent8501725,17.991837683435094
Parent8501200,Parent8501201,22.409045469358453
Parent8501200,Parent8501262,20.819928655381855
Parent8501200,Parent8501263,26.76913418376524
Parent8501200,Parent8502476,14.812148946210128
Parent8501200,Parent8504040,24.836368918195994
Parent8501201,Parent8501200,22.409045469358453
Parent8501201,Parent8501202,23.87858374287773
Parent8501201,Parent8501262,18.08286764217199
Parent8501201,Parent8501263,22.68998765932149
Parent8501201,Parent8501280,28.908912489064388
Parent8501201,Parent8502476,23.999238075319735
Parent8501202,Parent8501201,23.87858374287773
Parent8501202,Parent8501203,23.156107655363108
Parent8501202,Parent8501382,27.736591597601958
Parent8501202,Parent8501383,28.06093153314369
Parent8501203,Parent8501202,23.156107655363108
Parent8501203,Parent8501300,20.3998937396586
Parent8501203,Parent8501306,26.617897610218762
Parent8501203,Parent8501360,29.800087433276463
Parent8501203,Parent8501374,18.296807015646394
Parent8501203,Parent8501375,17.316376151877442
Parent8501203,Parent8501376,23.07192955599497
Parent8501203,Parent8501380,22.428433524226524
Parent8501203,Parent8501381,18.51840016268047
Parent8501203,Parent8501382,9.138031849518994
Parent8501203,Parent8501383,15.308670256781067
Parent8501203,Parent8501384,29.950726400317034
Parent8501203,Parent8501390,11.973929345160467
